ts	imei	mwra	c.katana	c.android.chrome	c.android.gm	c.dogalize	c.android.youtube	c.updateassist	c.UCMobile.intl	c.raider	c.android.vending	c.UCMobile.x86
2018-05-11 21:13:00	359043379931766866	1.00000	14.39038	13.74326	13.67112	9.00547	14.13913	71.32888	45.91513	59.62318	53.30136	63.24715
2018-05-11 21:14:00	3590433799317661180	0.00000	11.21174	11.08358	15.38396	14.13994	12.00244	47.42669	62.77496	60.21082	51.39514	96.41541
2018-05-11 21:15:00	8630330696303481610	0.00000	11.87681	6.54561	13.49036	14.82815	14.74317	47.32743	47.28195	55.73001	2.41023	54.31591
2018-05-11 21:16:00	8630330696303481784	1.00000	14.63676	10.27223	13.00562	10.03949	12.47581	59.80899	53.55573	28.04613	77.72745	5.29880
2018-05-11 21:17:00	359043379931766718	1.00000	9.54343	6.90900	14.05897	8.23273	9.67067	51.24323	48.64931	46.15563	97.75700	34.78394
2018-05-11 21:18:00	3590433799317662048	0.00000	14.98941	15.82214	11.97408	10.27126	15.75154	32.51905	59.01499	37.01934	45.21899	82.68156
2018-05-11 21:19:00	3590433799317662063	1.00000	9.63061	10.25042	9.13115	11.01824	13.50366	53.50474	33.85620	42.78119	33.82286	90.64012
2018-05-11 21:20:00	863033069630348925	0.00000	9.17234	13.75112	14.11903	10.64795	11.49085	72.70144	49.66652	54.25045	92.87104	98.53034
2018-05-11 21:21:00	359043379931766478	1.00000	10.05232	8.04707	11.68433	8.20704	9.54978	35.84981	58.34016	70.97423	63.47760	11.06618
2018-05-11 21:22:00	863033069630348693	1.00000	7.64218	8.18618	12.31545	10.24964	10.24076	52.16181	51.65953	46.71753	60.31964	81.25684
2018-05-11 21:23:00	863033069630348982	1.00000	13.98485	14.73003	12.88689	9.41163	14.49824	23.41369	52.40732	42.04699	18.54940	86.62151
2018-05-11 21:24:00	359043379931766742	1.00000	13.41668	9.55361	7.14799	11.75089	8.02189	28.75722	53.87655	47.32028	49.66301	49.05246
2018-05-11 21:25:00	3590433799317661321	0.00000	10.73302	13.49806	12.56662	9.56245	12.93633	54.34573	77.44395	46.71104	70.54997	36.86904
2018-05-11 21:26:00	3590433799317662204	0.00000	12.52693	12.10211	11.40869	6.06261	12.86157	31.11895	58.12964	20.13356	31.14182	45.85240
2018-05-11 21:27:00	863033069630348412	1.00000	8.73786	12.13500	6.78369	11.45590	8.56516	48.93777	37.09738	49.50961	29.82341	11.07150
2018-05-11 21:28:00	8630330696303482386	1.00000	12.97241	15.04837	13.11762	12.33624	15.94579	35.94000	58.56695	34.34885	18.38904	28.45725
2018-05-11 21:29:00	863033069630348156	1.00000	9.30942	9.79237	5.86035	12.18983	6.36896	53.96086	52.10657	54.33857	89.73920	38.89400
2018-05-11 21:30:00	3590433799317661263	1.00000	12.56820	12.96982	13.14243	12.04872	13.53301	43.98563	45.47547	51.83793	98.29787	10.26879
2018-05-11 21:31:00	359043379931766940	0.00000	9.01747	13.80960	13.17852	9.37606	9.93093	41.03526	56.73612	32.60887	13.31298	23.70992
2018-05-11 21:32:00	359043379931766171	1.00000	14.93670	14.40607	13.60708	9.08404	11.47671	42.83840	45.19451	50.96285	16.66015	89.55943
2018-05-11 21:33:00	8630330696303481636	0.00000	12.04045	14.00517	14.19701	10.85834	14.12355	51.79496	47.68783	47.01892	61.61746	67.66564
2018-05-11 21:34:00	3590433799317661263	0.00000	9.98572	10.42247	12.02479	15.33311	16.13245	48.67067	35.05427	63.65789	1.50890	15.41553
2018-05-11 21:35:00	3590433799317661669	1.00000	12.46827	12.37315	12.04934	9.61924	14.92042	45.53249	50.35340	26.92195	87.26205	35.14874
2018-05-11 21:36:00	359043379931766940	0.00000	11.77532	9.77370	13.24873	6.80791	11.96958	63.26917	69.40015	44.05979	29.44404	91.39214
2018-05-11 21:37:00	8630330696303481073	0.00000	11.11576	9.84064	16.00949	12.24120	13.33781	46.72800	59.36726	36.30725	99.10499	12.35312
2018-05-11 21:38:00	8630330696303482097	0.00000	8.92065	12.42093	12.13810	8.59338	11.79492	49.12890	32.51635	63.51561	90.46950	30.66831
2018-05-11 21:39:00	359043379931766999	0.00000	10.65969	14.78104	14.61354	10.75226	11.81634	27.72358	27.04488	31.65367	82.16876	20.03265
2018-05-11 21:40:00	8630330696303481628	1.00000	13.69036	17.34471	13.20496	11.57099	14.88612	38.79536	28.76189	40.80995	50.18114	79.60669
2018-05-11 21:41:00	8630330696303482246	1.00000	13.65252	15.70539	13.83550	10.20296	13.72706	60.62855	52.42910	74.55402	2.14962	98.88990
2018-05-11 21:42:00	3590433799317661479	1.00000	7.19553	6.57880	15.97807	6.49911	7.45750	52.17838	37.20571	35.69642	93.34703	90.15488
2018-05-11 21:43:00	863033069630348032	0.00000	11.14138	7.65014	12.97394	6.92731	13.11405	53.62527	36.92974	69.90096	5.64381	63.23070
2018-05-11 21:44:00	359043379931766726	1.00000	6.37138	11.63968	9.18033	8.38709	10.90818	56.42828	39.83991	51.46438	53.66583	78.82684
2018-05-11 21:45:00	3590433799317661503	1.00000	10.80224	11.28139	6.56604	11.93010	11.73205	50.57573	42.59568	57.75636	78.61923	86.27505
2018-05-11 21:46:00	863033069630348248	1.00000	12.81085	12.23935	11.60323	10.74996	14.49191	36.27049	57.07954	38.16987	21.48534	27.73794
2018-05-11 21:47:00	8630330696303481487	1.00000	11.10320	10.79816	8.94456	8.46707	10.97704	39.34138	34.04353	70.92957	91.43946	12.26169
2018-05-11 21:48:00	3590433799317661164	1.00000	11.84771	12.43653	13.45645	10.43851	13.34141	52.56522	22.85939	32.02626	88.11029	76.69255
2018-05-11 21:49:00	359043379931766288	0.00000	10.93181	12.86767	10.96421	10.93504	12.96856	43.42729	68.55230	25.89388	76.75988	23.25632
2018-05-11 21:50:00	8630330696303481537	1.00000	11.52913	8.19951	10.70464	8.88640	7.86140	36.95045	70.60935	39.04111	65.55470	9.84351
2018-05-11 21:51:00	8630330696303481875	0.00000	8.44242	10.24110	10.16548	13.00202	13.57410	44.66949	25.80982	56.99729	35.06032	94.52747
2018-05-11 21:52:00	863033069630348883	0.00000	7.05332	8.84631	13.67840	12.00706	15.59188	38.07449	44.28326	56.72319	9.52074	99.46039
2018-05-11 21:53:00	8630330696303481289	1.00000	13.46337	13.42328	15.43380	7.47441	11.29584	56.69108	29.83381	39.00720	76.16347	86.81007
2018-05-11 21:54:00	863033069630348693	1.00000	11.83507	8.59660	8.22682	11.69947	8.63048	56.37624	33.16751	50.94314	32.85438	0.55848
2018-05-11 21:55:00	863033069630348438	0.00000	8.88645	9.30015	13.51824	14.54765	12.41228	56.40116	54.59595	37.39269	7.30122	63.82266
2018-05-11 21:56:00	3590433799317661586	1.00000	11.52125	11.36283	11.30077	10.85061	12.47494	39.01515	49.16287	58.89496	75.28386	2.64728
2018-05-11 21:57:00	8630330696303482204	1.00000	9.83979	12.30010	8.52620	11.04591	9.16382	30.21807	17.09848	45.68380	66.19715	90.50967
2018-05-11 21:58:00	3590433799317661503	0.00000	10.58946	13.27169	13.86382	13.61739	14.66730	33.51253	51.57420	28.01301	46.61128	27.18534
2018-05-11 21:59:00	3590433799317661388	1.00000	11.79245	13.20803	4.76521	10.98644	9.46409	18.05912	60.98407	40.29002	15.90188	62.43109
2018-05-11 22:00:00	8630330696303481990	0.00000	11.14235	11.79845	14.28070	13.59811	14.97140	44.31080	38.71680	51.22399	55.99498	61.32590
2018-05-11 22:01:00	8630330696303481339	0.00000	10.91876	8.91787	11.92123	15.72631	14.10150	46.58629	46.50925	44.24370	69.06749	26.74554
2018-05-11 22:02:00	8630330696303482402	0.00000	9.73332	14.42135	12.59207	8.35454	13.43442	48.37653	58.21132	28.90270	57.41857	52.09739
2018-05-11 22:03:00	863033069630348719	0.00000	8.53912	7.56179	15.54042	11.68824	14.13939	48.49881	65.91218	42.02759	55.91898	63.94431
2018-05-11 22:04:00	863033069630348875	0.00000	8.86384	11.57483	13.35058	13.53254	10.96885	29.17645	20.06544	60.11833	48.15556	23.94965
2018-05-11 22:05:00	8630330696303481057	1.00000	11.78189	10.49451	6.63052	10.86401	9.27008	55.58383	51.67387	39.45677	14.74879	18.02769
2018-05-11 22:06:00	863033069630348750	1.00000	4.65752	8.71909	10.22134	10.60742	8.54633	25.83070	63.88712	28.90466	38.89084	14.82256
2018-05-11 22:07:00	863033069630348305	0.00000	9.81430	12.72859	11.00214	10.68781	13.13778	60.74210	29.40514	56.43944	59.72421	73.70478
2018-05-11 22:08:00	863033069630348297	1.00000	11.11656	9.18553	8.03496	11.77160	7.16284	57.66706	56.06202	36.14908	34.66761	6.97266
2018-05-11 22:09:00	8630330696303482022	1.00000	5.49246	11.21645	12.19024	7.58377	10.44659	45.90496	48.67131	53.27007	23.32472	37.01975
2018-05-11 22:10:00	3590433799317662022	0.00000	9.41961	8.69408	12.96077	13.62356	12.73635	58.24305	27.59601	36.06749	5.58823	11.58840
2018-05-11 22:11:00	3590433799317661750	1.00000	13.92597	12.29782	12.97984	10.14295	11.51697	37.44630	39.85345	48.79289	73.42395	43.60381
2018-05-11 22:12:00	863033069630348909	0.00000	9.62576	5.96605	12.45753	14.33093	13.33615	37.91436	52.02627	30.84729	6.31707	10.11321
2018-05-11 22:13:00	863033069630348354	0.00000	8.17524	10.57516	12.44739	14.07333	9.88868	43.44423	12.21031	60.75969	82.94190	78.33165
2018-05-11 22:14:00	8630330696303481008	1.00000	15.25783	14.47388	13.84728	8.60234	11.60003	52.28646	39.74119	47.35444	23.80324	10.72877
2018-05-11 22:15:00	8630330696303481990	1.00000	12.76114	8.65453	8.47092	11.65022	9.05381	53.89952	22.26360	62.25122	80.14736	18.89618
2018-05-11 22:16:00	3590433799317661404	1.00000	10.04491	10.43380	7.21794	11.61854	9.24010	67.07304	63.44324	34.96589	7.75060	20.44668
2018-05-11 22:17:00	359043379931766726	1.00000	16.22305	14.22066	15.08149	9.09593	13.62720	43.69143	59.72257	47.08893	52.80628	50.79417
2018-05-11 22:18:00	3590433799317661842	1.00000	14.22592	13.97883	14.05059	10.46330	11.88525	34.86857	51.20836	34.50727	51.52241	36.51299
2018-05-11 22:19:00	3590433799317661305	1.00000	16.21947	14.89349	16.52888	8.49897	15.25970	21.76147	35.04147	52.33471	18.05956	34.61153
2018-05-11 22:20:00	3590433799317661008	1.00000	10.61241	6.07614	10.11963	13.06712	6.93103	38.35040	45.59769	47.26874	33.45690	4.31811
2018-05-11 22:21:00	863033069630348933	0.00000	10.52348	9.99711	16.73607	13.75456	15.51561	41.17878	43.39005	14.76886	12.12833	61.76409
2018-05-11 22:22:00	359043379931766841	1.00000	10.33018	13.14666	11.20687	8.03815	12.75285	64.66073	26.42141	43.03976	60.93619	57.45771
2018-05-11 22:23:00	863033069630348636	0.00000	12.00384	9.36503	14.97445	11.38150	12.44020	35.67303	53.79973	57.31811	2.74686	46.11177
2018-05-11 22:24:00	3590433799317662121	0.00000	10.84224	8.54081	12.67415	12.74501	14.74974	69.90573	38.97446	41.60936	76.13821	4.37393
2018-05-11 22:25:00	3590433799317662147	1.00000	11.12550	10.65280	9.92326	10.27983	8.56358	54.07607	35.45613	45.38626	74.51565	25.92145
2018-05-11 22:26:00	8630330696303482204	0.00000	11.07680	11.78290	12.94552	12.46640	16.87232	17.11808	34.49741	58.81725	6.62872	11.94376
2018-05-11 22:27:00	359043379931766874	1.00000	8.58817	12.28517	12.03832	5.93639	11.52852	48.03414	59.93080	32.21421	97.48999	2.80218
2018-05-11 22:28:00	3590433799317661032	0.00000	7.77691	6.28466	18.11935	9.04111	13.94575	45.24659	63.05713	47.51987	91.57898	77.49119
2018-05-11 22:29:00	3590433799317661024	1.00000	16.14220	10.98501	15.23901	8.82445	15.92274	54.59798	66.09656	49.85820	52.02769	17.90089
2018-05-11 22:30:00	359043379931766239	1.00000	15.33661	8.92346	9.42041	14.53923	7.70326	51.53829	28.65833	35.75323	65.35159	27.16301
2018-05-11 22:31:00	8630330696303482493	1.00000	12.78006	8.66073	9.08386	11.35696	9.74803	49.86155	49.37379	57.35662	6.73627	55.79568
2018-05-11 22:32:00	3590433799317661925	1.00000	7.74698	10.61139	8.60274	7.74521	11.06008	24.63550	42.76728	69.25005	25.20968	26.41860
2018-05-11 22:33:00	3590433799317662345	1.00000	13.34723	12.00764	12.25726	9.44627	12.49750	57.97645	46.02407	59.43036	74.82973	74.08231
2018-05-11 22:34:00	863033069630348255	0.00000	9.66850	17.10009	14.88665	5.88789	11.36145	32.27811	30.09714	46.44895	96.12237	0.79016
2018-05-11 22:35:00	3590433799317661503	1.00000	11.54602	10.58134	10.94770	9.29962	9.37785	48.07635	37.25082	36.66729	71.45119	40.33495
2018-05-11 22:36:00	8630330696303482071	1.00000	17.82332	14.72419	16.04515	7.49611	12.46027	26.82680	49.15064	36.99833	77.30534	90.28050
2018-05-11 22:37:00	8630330696303481495	0.00000	9.60201	10.96799	14.48552	11.79383	9.15948	52.63283	40.99622	74.30363	79.52397	51.05468
2018-05-11 22:38:00	3590433799317661081	0.00000	8.54447	11.40049	12.82536	10.07216	11.89356	41.86829	54.86312	44.07985	85.82772	39.18240
2018-05-11 22:39:00	3590433799317662394	1.00000	13.27576	13.94257	13.41473	12.02628	14.55252	46.81950	53.76038	46.27649	21.31289	31.22626
2018-05-11 22:40:00	863033069630348982	1.00000	14.40889	16.14059	13.24202	9.95590	13.27038	59.62049	46.79844	47.21449	19.26545	69.00567
2018-05-11 22:41:00	3590433799317661842	1.00000	6.02499	9.63703	7.96743	11.78237	9.50396	55.47581	21.30583	49.62959	25.31129	29.78401
2018-05-11 22:42:00	359043379931766916	0.00000	15.97114	18.24973	13.26352	7.26159	10.64388	56.13847	31.53688	37.39854	31.32362	5.06550
2018-05-11 22:43:00	863033069630348321	0.00000	9.92290	12.68453	12.45600	9.32119	12.65744	49.52846	36.25673	42.11725	48.71281	37.57467
2018-05-11 22:44:00	863033069630348693	0.00000	8.44727	10.80776	12.17143	10.95460	14.43552	30.71082	49.37623	25.67685	91.38449	83.54311
2018-05-11 22:45:00	863033069630348776	1.00000	8.00801	10.39183	12.96092	6.59855	13.65256	53.88421	42.46886	67.72194	32.20213	78.15362
2018-05-11 22:46:00	359043379931766023	0.00000	8.15504	11.66945	14.86849	7.35232	12.27379	35.61302	57.67127	41.18629	45.60037	15.14022
2018-05-11 22:47:00	3590433799317661750	1.00000	7.52417	12.16018	5.29260	12.49496	7.63041	43.06001	41.79874	42.62303	72.97831	84.80204
2018-05-11 22:48:00	8630330696303481990	0.00000	12.02283	11.14124	13.17933	12.59540	13.11730	25.80596	37.53623	37.28242	2.96508	56.58256
2018-05-11 22:49:00	359043379931766262	1.00000	12.52267	9.69705	9.68085	10.43255	10.64201	42.09779	42.94962	30.31949	28.27333	28.41513
2018-05-11 22:50:00	359043379931766957	1.00000	16.42468	16.54073	14.73294	8.64655	12.56800	42.42711	43.73807	52.28687	87.02424	10.60041
2018-05-11 22:51:00	8630330696303482006	0.00000	10.77434	8.73958	12.74036	13.67612	15.19976	37.06636	31.50949	49.24040	19.17863	31.52488
2018-05-11 22:52:00	8630330696303481545	1.00000	8.84965	10.89964	7.42073	10.40054	9.02358	46.24377	45.46741	42.48301	67.09201	87.35176
2018-05-11 22:53:00	8630330696303481172	0.00000	7.74697	14.43639	10.34262	7.93358	13.76177	41.15001	18.46585	45.15842	4.68969	47.55275
2018-05-11 22:54:00	8630330696303481503	1.00000	12.06064	10.26319	10.81905	8.45717	9.13976	58.15239	49.37925	31.51469	90.15367	63.22169
2018-05-11 22:55:00	3590433799317661909	1.00000	8.50360	8.68047	10.73702	9.82304	9.01940	51.43955	25.66030	39.53273	15.02728	57.76434
2018-05-11 22:56:00	863033069630348016	1.00000	11.80360	13.76440	12.55963	10.65689	15.60095	62.61606	54.80742	51.08482	84.49463	25.81536
2018-05-11 22:57:00	8630330696303481768	0.00000	11.13504	15.17570	14.22611	9.45702	13.73530	73.28438	52.29624	51.17001	10.78574	94.40222
2018-05-11 22:58:00	3590433799317662014	1.00000	11.76957	8.04542	12.74002	7.78580	11.27773	41.53542	46.55513	48.07994	25.63720	75.84535
2018-05-11 22:59:00	3590433799317662311	0.00000	10.28843	13.34376	14.11940	8.24311	12.30276	53.29929	57.41321	64.88999	95.91213	55.14020
2018-05-11 23:00:00	3590433799317661875	0.00000	11.47893	16.01780	14.01377	6.27307	11.42904	61.52180	23.30109	34.40092	49.25884	84.32039
2018-05-11 23:01:00	863033069630348354	0.00000	9.86232	7.08164	17.91240	12.81897	15.40549	59.04155	40.19833	54.48556	9.38504	31.35076
2018-05-11 23:02:00	3590433799317661834	1.00000	9.71710	11.02897	8.57453	11.02212	8.43400	35.75479	24.34866	61.81280	23.35759	64.93290
2018-05-11 23:03:00	3590433799317661958	1.00000	5.50967	8.49802	12.02786	9.48331	8.19540	55.42197	18.53035	77.16586	11.08900	9.46218
2018-05-11 23:04:00	3590433799317662451	0.00000	12.72044	9.74421	11.59413	15.69723	16.36544	44.66048	63.40981	70.14247	96.03764	37.48246
2018-05-11 23:05:00	3590433799317662055	0.00000	10.08604	10.68602	15.19460	13.64858	10.67435	55.81776	35.89417	71.81930	75.06329	11.02030
2018-05-11 23:06:00	3590433799317661438	1.00000	14.44075	15.73651	14.23885	9.00916	15.27030	42.06460	30.11611	44.05981	58.41254	15.85556
2018-05-11 23:07:00	8630330696303482139	0.00000	10.15320	5.36559	14.11777	13.45586	13.86064	66.85550	34.13441	71.86315	28.71102	6.01425
2018-05-11 23:08:00	3590433799317662121	1.00000	9.96535	11.96203	9.44512	10.88465	8.44250	57.63796	32.90035	64.25857	71.54471	11.38312
2018-05-11 23:09:00	3590433799317661925	1.00000	16.23407	15.85234	14.80859	8.38025	12.38007	39.11320	63.70073	31.84112	58.13287	10.95565
2018-05-11 23:10:00	8630330696303481594	1.00000	12.56342	9.27088	11.85757	8.31994	9.50986	46.49483	35.93088	59.52453	83.44818	0.42157
2018-05-11 23:11:00	8630330696303481800	1.00000	9.92535	12.95782	11.91834	8.91066	12.34402	37.56540	36.13398	40.76114	82.29310	3.75474
2018-05-11 23:12:00	863033069630348230	0.00000	9.63195	14.75874	16.04578	13.45038	13.03094	44.02664	28.14065	41.82414	91.86971	67.76581
2018-05-11 23:13:00	359043379931766395	1.00000	8.61401	9.60952	9.93741	12.59755	11.12389	42.64971	19.30137	48.99052	10.29922	98.47008
2018-05-11 23:14:00	359043379931766650	1.00000	13.49074	14.05509	12.94682	11.86115	15.31575	44.31569	23.38082	52.55719	20.82362	34.45915
2018-05-11 23:15:00	863033069630348875	1.00000	13.73809	14.24691	12.75844	11.06815	15.66754	31.50569	66.36733	32.15453	83.09011	49.24281
2018-05-11 23:16:00	863033069630348701	1.00000	14.37969	14.13210	12.51841	10.63558	12.54816	16.84569	50.43263	62.86860	84.58720	69.73297
2018-05-11 23:17:00	359043379931766700	1.00000	11.71233	11.93498	12.49468	8.53801	11.96629	67.21164	28.54288	72.85276	45.34658	48.53873
2018-05-11 23:18:00	8630330696303481503	1.00000	15.85752	13.94584	16.02771	12.09580	17.90719	47.61036	38.31370	54.37072	15.93521	30.21471
2018-05-11 23:19:00	3590433799317662220	1.00000	8.22519	12.12796	9.79500	7.01381	8.11610	58.77869	25.90333	50.47949	95.22721	47.57840
2018-05-11 23:20:00	863033069630348990	0.00000	10.54139	13.27670	14.36123	10.89288	14.10186	52.59063	34.48769	23.28593	12.30643	81.71418
2018-05-11 23:21:00	3590433799317662238	0.00000	10.00705	14.93550	11.85456	8.14511	12.43447	48.77609	48.62785	33.53127	87.89651	9.28479
2018-05-11 23:22:00	863033069630348164	0.00000	10.74098	8.86316	12.80273	15.83841	12.70182	77.10128	65.56888	62.63304	54.26798	10.28877
2018-05-11 23:23:00	3590433799317662154	1.00000	16.80955	15.89467	15.86037	10.75551	11.38695	55.34747	46.12620	49.17512	16.29483	25.77737
2018-05-11 23:24:00	863033069630348776	1.00000	9.90766	9.51544	9.95069	9.32501	10.25557	51.50316	35.67013	38.53436	78.83684	72.35184
2018-05-11 23:25:00	8630330696303481057	1.00000	14.25502	12.67990	14.48639	11.72389	14.40280	47.62858	37.31326	55.40319	78.89713	55.54573
2018-05-11 23:26:00	359043379931766684	0.00000	10.48951	12.19438	15.06826	9.87849	10.14777	53.21065	41.22706	42.76797	5.40271	31.34630
2018-05-11 23:27:00	863033069630348677	1.00000	11.36073	10.43799	9.34278	10.11053	9.77176	47.14035	52.35034	47.47899	5.90917	3.69465
2018-05-11 23:28:00	863033069630348255	1.00000	14.58691	13.80062	13.84204	8.82076	11.99295	60.49529	44.76808	43.89318	38.83781	70.66361
2018-05-11 23:29:00	863033069630348651	1.00000	10.56700	11.92765	8.03791	10.44058	9.07507	38.20095	33.25508	44.72839	67.47096	42.41708
2018-05-11 23:30:00	8630330696303481396	1.00000	9.86259	8.58294	9.68815	9.51736	9.78267	44.82946	36.69204	52.52122	98.54513	56.67659
2018-05-11 23:31:00	863033069630348917	1.00000	13.04094	7.79131	8.24052	11.57931	10.13207	36.81134	67.49419	52.35193	20.36317	61.65651
2018-05-11 23:32:00	863033069630348776	1.00000	11.15667	11.99534	10.64908	8.28723	11.81496	62.05173	47.58183	41.35565	99.10590	67.04838
2018-05-11 23:33:00	3590433799317661891	0.00000	7.03325	13.95774	12.81378	8.56020	11.10319	41.13419	48.25614	69.91193	35.96123	99.37086
2018-05-11 23:34:00	359043379931766403	0.00000	10.02818	9.16936	11.83631	13.57535	14.43400	30.57883	48.51683	52.22297	80.04829	1.58693
2018-05-11 23:35:00	8630330696303481982	0.00000	10.08245	12.85551	12.82013	15.47903	14.18666	43.30031	49.97207	70.55363	23.51601	11.23613
2018-05-11 23:36:00	3590433799317662451	1.00000	10.42513	10.93912	10.55352	16.88363	10.61675	59.56618	53.09317	48.12004	68.35011	42.48667
2018-05-11 23:37:00	3590433799317661917	0.00000	5.06688	11.47103	11.66193	13.48393	13.81473	60.77698	37.23920	49.34662	21.43846	99.12685
2018-05-11 23:38:00	863033069630348545	1.00000	12.69585	10.14335	7.90969	11.04898	8.46650	42.53243	53.76941	45.17881	53.43446	21.50068
2018-05-11 23:39:00	863033069630348206	1.00000	9.46059	9.22995	13.21113	7.48592	13.85119	57.63445	48.99116	40.28471	85.04447	20.59784
2018-05-11 23:40:00	3590433799317662139	1.00000	11.38426	9.40355	7.82317	9.53216	8.26842	57.89008	65.50689	37.97026	18.39818	65.68266
2018-05-11 23:41:00	359043379931766197	1.00000	11.60400	9.27425	12.02141	9.82772	9.93643	29.33775	49.61151	37.89209	23.01969	78.65447
2018-05-11 23:42:00	3590433799317662477	0.00000	10.58098	14.07842	15.20117	10.22696	14.77933	30.90822	47.47199	58.78415	96.62836	28.79422
2018-05-11 23:43:00	8630330696303481297	1.00000	11.68617	9.24595	11.04860	9.12099	9.53346	50.59659	38.94821	54.34478	33.47154	47.39694
2018-05-11 23:44:00	359043379931766544	1.00000	10.48164	12.27720	7.40395	9.91126	10.22784	61.03484	43.25521	43.75829	58.36852	42.23101
2018-05-11 23:45:00	359043379931766726	1.00000	12.37903	12.35812	13.02673	11.53150	11.92914	42.26637	30.39827	35.60204	51.71245	7.82745
2018-05-11 23:46:00	8630330696303481750	1.00000	12.98448	11.52433	7.89448	11.19518	11.77083	49.73717	38.54666	31.40615	8.25088	1.23636
2018-05-11 23:47:00	8630330696303481008	1.00000	10.02979	9.75017	10.69732	8.01384	11.18683	48.63144	51.11730	47.86456	88.61273	54.94816
2018-05-11 23:48:00	8630330696303482410	1.00000	8.49677	7.54708	10.14400	10.60719	8.47152	20.34361	42.70178	51.02863	91.69657	5.71259
2018-05-11 23:49:00	359043379931766189	1.00000	13.14988	8.44874	8.67529	12.18454	10.49989	48.92070	55.03830	43.19512	92.36711	52.91956
2018-05-11 23:50:00	863033069630348701	0.00000	6.77255	11.95369	8.63309	11.91191	13.80549	44.31353	43.13430	38.43124	54.81366	37.40451
2018-05-11 23:51:00	8630330696303481982	1.00000	12.10221	10.59681	10.41935	11.27843	10.23535	44.58925	52.66751	74.54240	20.16382	11.74692
2018-05-11 23:52:00	8630330696303482105	0.00000	9.50999	9.81589	13.69087	10.67155	14.77314	60.49581	61.58577	35.94914	12.13339	73.17222
2018-05-11 23:53:00	863033069630348982	0.00000	7.01922	13.83162	16.60102	8.98786	13.44092	27.09762	64.19385	27.49576	0.34638	42.78981
2018-05-11 23:54:00	359043379931766049	0.00000	10.53055	13.62327	11.10843	6.20100	13.23504	39.31169	32.47416	71.60662	99.91184	45.61964
2018-05-11 23:55:00	8630330696303481586	1.00000	10.65943	9.93004	12.99200	7.20236	12.00312	30.51436	24.68139	42.16760	0.21754	51.88156
2018-05-11 23:56:00	863033069630348909	0.00000	9.66843	10.67456	10.81079	10.64208	14.97825	63.03288	39.18002	15.44973	95.29073	40.03814
2018-05-11 23:57:00	8630330696303481958	0.00000	11.48115	11.84145	12.96206	15.80707	12.88370	53.15859	51.43851	28.18472	84.45022	31.91295
2018-05-11 23:58:00	3590433799317661750	1.00000	13.36568	11.04092	5.86290	14.17289	8.95909	57.50714	64.66882	55.38312	86.61488	72.04480
2018-05-11 23:59:00	863033069630348032	1.00000	12.88662	12.62128	12.49168	10.46513	13.34436	45.53504	54.61179	17.48013	5.30918	4.69703
2018-05-12 00:00:00	863033069630348347	0.00000	10.12097	16.25475	15.90562	8.06227	13.74593	38.09964	64.80320	36.19396	60.86959	38.90780
2018-05-12 00:01:00	3590433799317662048	0.00000	6.61535	10.50598	6.13061	9.53063	6.97636	24.68963	68.64646	70.07289	14.85678	93.26830
2018-05-12 00:02:00	359043379931766619	0.00000	7.69849	14.63386	12.47757	8.82562	16.03905	47.41561	42.70816	71.26302	15.40856	81.85726
2018-05-12 00:03:00	359043379931766353	0.00000	16.00360	16.56052	12.65607	8.92793	13.71297	15.77783	59.69212	58.43197	53.27436	48.28028
2018-05-12 00:04:00	8630330696303481867	1.00000	11.23353	13.01747	12.12316	12.93946	11.75964	34.28023	40.85159	51.04983	94.12563	12.96310
2018-05-12 00:05:00	863033069630348651	1.00000	8.64775	8.77951	11.46759	11.21489	9.38381	50.33414	42.97906	53.34724	39.10047	10.14999
2018-05-12 00:06:00	863033069630348644	0.00000	8.10927	13.52991	13.30656	9.47249	13.79731	78.75720	29.82138	50.22072	39.10195	69.73636
2018-05-12 00:07:00	359043379931766809	1.00000	10.38445	9.57244	10.40017	9.63310	10.92825	47.46673	44.79327	29.46807	54.11104	60.76618
2018-05-12 00:08:00	3590433799317662022	1.00000	9.68967	12.83720	6.54740	10.19824	6.99636	38.92551	50.81442	66.11616	23.62294	97.43520
2018-05-12 00:09:00	3590433799317661693	1.00000	16.29372	16.06057	15.54328	9.92655	11.46103	52.62335	42.09110	69.68847	56.08437	26.61321
2018-05-12 00:10:00	8630330696303482394	1.00000	13.07624	11.39300	8.41930	9.98715	11.01296	63.57778	57.48941	66.15603	65.81997	44.56927
2018-05-12 00:11:00	359043379931766460	1.00000	6.23320	12.92979	15.45092	8.83919	13.68847	44.33473	49.91424	56.68399	89.10696	68.85560
2018-05-12 00:12:00	863033069630348974	0.00000	13.18233	11.55337	11.75669	11.38551	15.49234	55.08080	50.92786	55.11850	79.91053	42.30369
2018-05-12 00:13:00	359043379931766668	1.00000	8.83803	11.89122	8.33551	12.01592	7.31180	36.87062	39.92752	62.09027	59.25121	68.49405
2018-05-12 00:14:00	3590433799317662113	1.00000	11.24313	11.36529	8.79659	9.92429	7.83359	30.55365	67.28465	56.28323	5.90457	70.93263
2018-05-12 00:15:00	359043379931766551	1.00000	15.19118	16.13169	14.55723	11.06391	13.31887	35.04619	54.14655	60.04933	85.78751	92.70607
2018-05-12 00:16:00	8630330696303481792	1.00000	10.48131	8.93343	8.97093	10.65165	7.52585	35.78201	47.58030	66.12956	12.39594	77.08594
