latitude	longitude	store_name	code	location	imei
6.9909	79.883	Hendala	LK	Asia/Colombo	8630330696303482469
45.39402	9.29109	San Giuliano Milanese	IT	Europe/Rome	3590433799317662386
-4.26613	15.28318	Brazzaville	CG	Africa/Brazzaville	3590433799317662089
51.955	5.22778	Culemborg	NL	Europe/Amsterdam	8630330696303482188
51.35084	-1.99421	Devizes	GB	Europe/London	3590433799317661396
41.6764	-91.58045	Coralville	US	America/Chicago	863033069630348834
27.55898	68.21204	Larkana	PK	Asia/Karachi	8630330696303482345
13.8196	100.04427	Nakhon Pathom	TH	Asia/Bangkok	3590433799317661487
11.84962	-86.19903	Jinotepe	NI	America/Managua	8630330696303481529
14.62578	121.12251	Antipolo	PH	Asia/Manila	8630330696303481727
-1.63333	13.58357	Franceville	GA	Africa/Libreville	359043379931766320
43.67681	4.63031	Arles	FR	Europe/Paris	359043379931766403
48.52961	12.16179	Landshut	DE	Europe/Berlin	359043379931766247
23.9028	89.11943	Kushtia	BD	Asia/Dhaka	3590433799317662386
42.06166	-1.60452	Tudela	ES	Europe/Madrid	359043379931766379
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	863033069630348594
38.72706	-9.24671	Carnaxide	PT	Europe/Lisbon	3590433799317661297
42.24113	-88.3162	Crystal Lake	US	America/Chicago	359043379931766130
19.8173	-97.35992	Teziutlan	MX	America/Mexico_City	3590433799317662196
26.11527	86.59509	Supaul	IN	Asia/Kolkata	3590433799317661313
33.43443	-5.22126	Azrou	MA	Africa/Casablanca	8630330696303482162
3.3285	99.1625	Tebingtinggi	ID	Asia/Jakarta	3590433799317662097
53.37596	51.3452	Otradnyy	RU	Europe/Samara	8630330696303481222
13.48082	-86.58208	Somoto	NI	America/Managua	3590433799317661420
36.76639	3.47717	Boumerdas	DZ	Africa/Algiers	3590433799317661693
12.1277	78.15794	Dharmapuri	IN	Asia/Kolkata	8630330696303482386
33.95015	-118.03917	South Whittier	US	America/Los_Angeles	863033069630348941
37.51803	15.00913	Misterbianco	IT	Europe/Rome	3590433799317662352
53.59337	9.47629	Stade	DE	Europe/Berlin	863033069630348032
39.09112	-94.41551	Independence	US	America/Chicago	8630330696303481057
40.92298	14.30935	Afragola	IT	Europe/Rome	359043379931766163
25.80565	68.49143	Bhit Shah	PK	Asia/Karachi	359043379931766445
34.56861	105.89333	Beidao	CN	Asia/Shanghai	3590433799317661511
26.2173	-80.22588	North Lauderdale	US	America/New_York	359043379931766528
9.3337	122.8637	Santa Catalina	PH	Asia/Manila	863033069630348495
-10.33333	39.28333	Nyangao	TZ	Africa/Dar_es_Salaam	3590433799317661008
58.23583	92.48278	Lesosibirsk	RU	Asia/Krasnoyarsk	3590433799317662113
41.57721	-93.71133	West Des Moines	US	America/Chicago	8630330696303481321
57.47908	-4.22398	Inverness	GB	Europe/London	359043379931766148
43.1009	-75.23266	Utica	US	America/New_York	8630330696303482311
41.15376	-87.88754	Bourbonnais	US	America/Chicago	359043379931766908
47.90771	106.88324	Ulan Bator	MN	Asia/Ulaanbaatar	863033069630348297
41.09822	120.74792	Nanpiao	CN	Asia/Shanghai	3590433799317661073
51.40944	46.04833	Privolzhskiy	RU	Europe/Saratov	359043379931766486
42.24113	-88.3162	Crystal Lake	US	America/Chicago	3590433799317661651
46.32313	-0.45877	Niort	FR	Europe/Paris	863033069630348925
5.27247	-3.59625	Bonoua	CI	Africa/Abidjan	359043379931766049
51.20219	7.36027	Radevormwald	DE	Europe/Berlin	359043379931766411
50.20528	19.27498	Jaworzno	PL	Europe/Warsaw	8630330696303482196
32.57756	71.52847	Mianwali	PK	Asia/Karachi	8630330696303481818
50.26729	-119.27337	Vernon	CA	America/Vancouver	863033069630348602
22.4711	88.1453	Pujali	IN	Asia/Kolkata	8630330696303481354
43.61092	3.87723	Montpellier	FR	Europe/Paris	863033069630348404
5.20856	-74.73584	Honda	CO	America/Bogota	359043379931766874
40.1675	34.37389	Sungurlu	TR	Europe/Istanbul	359043379931766346
40.68066	-73.47429	Massapequa	US	America/New_York	3590433799317662071
-31.25033	-61.4867	Rafaela	AR	America/Argentina/Cordoba	3590433799317661487
36.20389	127.08472	Nonsan	KR	Asia/Seoul	863033069630348214
52.61131	13.31783	Hermsdorf	DE	Europe/Berlin	359043379931766395
53.37596	51.3452	Otradnyy	RU	Europe/Samara	3590433799317661495
-4.16694	-40.7475	Guaraciaba do Norte	BR	America/Fortaleza	863033069630348669
40.94065	-73.99681	Dumont	US	America/New_York	863033069630348941
32.52515	-93.75018	Shreveport	US	America/Chicago	8630330696303481479
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	359043379931766049
12.25282	79.41727	Gingee	IN	Asia/Kolkata	3590433799317661974
38.91817	-78.19444	Front Royal	US	America/New_York	863033069630348107
53.19146	-2.52398	Winsford	GB	Europe/London	863033069630348503
10.22677	-67.33122	La Victoria	VE	America/Caracas	863033069630348230
-26.93366	29.24152	Standerton	ZA	Africa/Johannesburg	8630330696303481024
52.41667	0.75	Thetford	GB	Europe/London	3590433799317661800
42.819	47.1192	Buynaksk	RU	Europe/Moscow	863033069630348453
51.19139	6.51352	Korschenbroich	DE	Europe/Berlin	3590433799317661560
6.46838	-73.26022	Socorro	CO	America/Bogota	359043379931766981
12.74409	-8.07257	Kati	ML	Africa/Bamako	863033069630348594
23.9028	89.11943	Kushtia	BD	Asia/Dhaka	863033069630348255
18.18158	76.03889	Osmanabad	IN	Asia/Kolkata	3590433799317661123
18.51957	73.85535	Pune	IN	Asia/Kolkata	8630330696303481818
-36.9256	-73.02841	Chiguayante	CL	America/Santiago	3590433799317661867
8.35122	-62.64102	Ciudad Guayana	VE	America/Caracas	359043379931766866
6.46838	-73.26022	Socorro	CO	America/Bogota	359043379931766460
-6.8	39.25	Magomeni	TZ	Africa/Dar_es_Salaam	8630330696303482162
48.8765	2.18967	Rueil-Malmaison	FR	Europe/Paris	359043379931766718
35.85	117.7	Dongdu	CN	Asia/Shanghai	863033069630348073
-0.71667	-48.52333	Soure	BR	America/Belem	8630330696303482493
-19.65	47.31667	Antanifotsy	MG	Indian/Antananarivo	863033069630348271
-8.66667	-35.71667	Catende	BR	America/Recife	359043379931766536
53.38333	-0.76667	Gainsborough	GB	Europe/London	3590433799317661883
50.11861	-5.53715	Penzance	GB	Europe/London	863033069630348420
45.43341	-73.86586	Beaconsfield	CA	America/Toronto	8630330696303481271
57.97472	33.2525	Valday	RU	Europe/Moscow	8630330696303482352
16.75973	-93.11308	Tuxtla	MX	America/Mexico_City	3590433799317662303
38.45598	48.87498	Astara	AZ	Asia/Baku	863033069630348511
-1.26424	104.09701	Simpang	ID	Asia/Jakarta	8630330696303481180
26.91756	-82.07842	Punta Gorda Isles	US	America/New_York	3590433799317661578
6.84019	79.87116	Dehiwala-Mount Lavinia	LK	Asia/Colombo	8630330696303482162
33.76446	-117.79394	North Tustin	US	America/Los_Angeles	359043379931766387
22.98212	-80.58556	Corralillo	CU	America/Havana	863033069630348404
46.08333	122.08333	Ulanhot	CN	Asia/Shanghai	863033069630348511
-1.63333	13.58357	Franceville	GA	Africa/Libreville	359043379931766528
60.18427	24.95034	Kallio	FI	Europe/Helsinki	359043379931766569
35.50056	117.63083	Pingyi	CN	Asia/Shanghai	8630330696303481289
46.09273	-88.64235	Iron River	US	America/Menominee	8630330696303482485
46.51872	86.00214	Hoxtolgay	CN	Asia/Urumqi	359043379931766916
50.88506	4.07601	Denderleeuw	BE	Europe/Brussels	8630330696303482469
54.39635	24.04142	Alytus	LT	Europe/Vilnius	3590433799317662345
34.85	117.33333	Taozhuang	CN	Asia/Shanghai	8630330696303482295
39.96097	-75.60804	West Chester	US	America/New_York	8630330696303481933
48.98333	2.61667	Mitry-Mory	FR	Europe/Paris	3590433799317661248
-23.7975	-48.59278	Buri	BR	America/Sao_Paulo	8630330696303481545
40.93121	-73.89875	Yonkers	US	America/New_York	359043379931766767
24.28859	116.11768	Meizhou	CN	Asia/Shanghai	8630330696303481644
51.82721	107.60627	Ulan-Ude	RU	Asia/Irkutsk	359043379931766312
35.85	117.7	Dongdu	CN	Asia/Shanghai	863033069630348040
8.56697	123.33471	Dipolog	PH	Asia/Manila	8630330696303482394
41.91886	8.73812	Ajaccio	FR	Europe/Paris	863033069630348966
34.08565	74.80555	Srinagar	IN	Asia/Kolkata	8630330696303481651
51.64316	-0.36053	Bushey	GB	Europe/London	359043379931766734
51.20219	7.36027	Radevormwald	DE	Europe/Berlin	863033069630348925
-19.72806	-50.19556	Iturama	BR	America/Sao_Paulo	3590433799317661131
40.93333	73	Jalal-Abad	KG	Asia/Bishkek	8630330696303481685
5.20856	-74.73584	Honda	CO	America/Bogota	3590433799317661800
33.08014	-83.2321	Milledgeville	US	America/New_York	8630330696303481347
7.6	4.18333	Olupona	NG	Africa/Lagos	8630330696303481941
-20.87306	-48.29694	Viradouro	BR	America/Sao_Paulo	863033069630348867
-37.9	145.18333	Wheelers Hill	AU	Australia/Melbourne	3590433799317661438
41.77583	140.73667	Hakodate	JP	Asia/Tokyo	3590433799317662154
-37.32167	-59.13316	Tandil	AR	America/Argentina/Buenos_Aires	863033069630348834
49.65186	26.97253	Krasyliv	UA	Europe/Kyiv	359043379931766650
34.09668	-117.71978	Claremont	US	America/Los_Angeles	3590433799317661891
38.96667	-0.18333	Gandia	ES	Europe/Madrid	359043379931766965
23.0072	-82.4017	Boyeros	CU	America/Havana	3590433799317661065
35.06544	1.04945	Frenda	DZ	Africa/Algiers	8630330696303482287
51.44889	5.51978	Tongelre	NL	Europe/Amsterdam	3590433799317661081
19.8173	-97.35992	Teziutlan	MX	America/Mexico_City	863033069630348164
31.84568	-102.36764	Odessa	US	America/Chicago	8630330696303481891
19.32889	-99.32556	San Lorenzo Acopilco	MX	America/Mexico_City	3590433799317661180
37.58105	29.26639	Serinhisar	TR	Europe/Istanbul	3590433799317661826
37.08819	-8.2503	Albufeira	PT	Europe/Lisbon	3590433799317661446
-7.0981	109.3243	Randudongkal	ID	Asia/Jakarta	3590433799317661313
26.91756	-82.07842	Punta Gorda Isles	US	America/New_York	8630330696303482048
59.37722	28.19028	Narva	EE	Europe/Tallinn	359043379931766700
2.41669	30.98551	Paidha	UG	Africa/Kampala	8630330696303481156
31.64615	120.74221	Changshu City	CN	Asia/Shanghai	3590433799317661289
-16.25	-69.08333	Yunguyo	PE	America/Lima	863033069630348784
53.0233	-1.48119	Belper	GB	Europe/London	3590433799317661008
48	-4.1	Quimper	FR	Europe/Paris	359043379931766353
46.75451	33.34864	Nova Kakhovka	UA	Europe/Kyiv	359043379931766320
52.4581	13.28702	Dahlem	DE	Europe/Berlin	863033069630348651
20.22816	-103.5687	Zacoalco de Torres	MX	America/Mexico_City	8630330696303481701
14.64056	104.64992	Kantharalak	TH	Asia/Bangkok	359043379931766320
10.61285	12.19458	Biu	NG	Africa/Lagos	3590433799317661800
14.93333	-91.11667	Chichicastenango	GT	America/Guatemala	8630330696303482295
36.08497	9.37082	Siliana	TN	Africa/Tunis	359043379931766031
46.32374	-120.00865	Sunnyside	US	America/Los_Angeles	8630330696303481297
48.07667	8.64409	Trossingen	DE	Europe/Berlin	3590433799317661628
42.97086	-82.42491	Port Huron	US	America/Detroit	359043379931766205
35.20889	111.73861	Changzhi	CN	Asia/Shanghai	359043379931766817
39.12074	27.18052	Bergama	TR	Europe/Istanbul	863033069630348099
50.80904	8.77069	Marburg an der Lahn	DE	Europe/Berlin	863033069630348222
34.5624	38.28402	Tadmur	SY	Asia/Damascus	359043379931766502
7.65649	4.92235	Efon-Alaaye	NG	Africa/Lagos	359043379931766288
38.45598	48.87498	Astara	AZ	Asia/Baku	863033069630348669
51.65333	5.2875	Vught	NL	Europe/Amsterdam	8630330696303481297
51.42708	-0.91979	Lower Earley	GB	Europe/London	3590433799317661586
40.63316	-74.13653	Port Richmond	US	America/New_York	3590433799317661453
21.28306	-89.66123	Progreso	MX	America/Merida	359043379931766429
20.88197	85.83334	Bhuban	IN	Asia/Kolkata	8630330696303481834
45.78071	12.84052	Portogruaro	IT	Europe/Rome	359043379931766932
33.03699	-117.29198	Encinitas	US	America/Los_Angeles	359043379931766908
45.49428	-122.86705	Aloha	US	America/Los_Angeles	863033069630348503
33.43443	-5.22126	Azrou	MA	Africa/Casablanca	3590433799317661875
36.24624	139.07204	Fujioka	JP	Asia/Tokyo	8630330696303481040
23.15678	-81.24441	Varadero	CU	America/Havana	3590433799317661776
51.67822	33.9162	Hlukhiv	UA	Europe/Kyiv	863033069630348404
51.88333	8.51667	Verl	DE	Europe/Berlin	8630330696303481255
6.15038	6.83042	Nkpor	NG	Africa/Lagos	8630330696303482030
38.54491	-121.74052	Davis	US	America/Los_Angeles	359043379931766668
27.76056	-15.58602	Maspalomas	ES	Atlantic/Canary	863033069630348685
37.08819	-8.2503	Albufeira	PT	Europe/Lisbon	8630330696303481537
26.68451	-80.66756	Belle Glade	US	America/New_York	3590433799317661016
45.75279	130.57211	Boli	CN	Asia/Shanghai	3590433799317662055
13.70727	9.15013	Mirriah	NE	Africa/Niamey	359043379931766338
37.16911	10.03478	El Alia	TN	Africa/Tunis	863033069630348263
50.5107	18.30056	Strzelce Opolskie	PL	Europe/Warsaw	3590433799317661636
36.33011	138.89585	Annaka	JP	Asia/Tokyo	8630330696303481446
-3.5403	118.9707	Majene	ID	Asia/Makassar	863033069630348958
-38.65333	178.00417	Gisborne	NZ	Pacific/Auckland	359043379931766551
38.38479	-0.76773	Novelda	ES	Europe/Madrid	359043379931766643
-7.0981	109.3243	Randudongkal	ID	Asia/Jakarta	863033069630348560
36.21544	65.93249	Sar-e Pul	AF	Asia/Kabul	8630330696303481040
45.0408	-93.263	Columbia Heights	US	America/Chicago	8630330696303481347
50.80019	7.20769	Siegburg	DE	Europe/Berlin	3590433799317661891
37.1759	128.9889	T‚Äôaebaek	KR	Asia/Seoul	8630330696303482485
53.95278	32.86389	Roslavl‚Äô	RU	Europe/Moscow	8630330696303481479
51.82721	107.60627	Ulan-Ude	RU	Asia/Irkutsk	3590433799317661354
19.64745	-102.04897	Paracho de Verduzco	MX	America/Mexico_City	8630330696303482352
30.29184	71.67164	Qadirpur Ran	PK	Asia/Karachi	3590433799317661529
14.66	120.56528	Pilar	PH	Asia/Manila	3590433799317661982
34.5624	38.28402	Tadmur	SY	Asia/Damascus	3590433799317661974
-34.88422	150.60036	Nowra	AU	Australia/Sydney	359043379931766668
13.73417	-89.71472	Sonzacate	SV	America/El_Salvador	863033069630348206
43.2907	5.4384	Marseille 11	FR	Europe/Paris	8630330696303481057
40.65538	-74.38987	Scotch Plains	US	America/New_York	3590433799317661511
59.37722	28.19028	Narva	EE	Europe/Tallinn	8630330696303481826
47.46657	84.87144	Zaysan	KZ	Asia/Almaty	8630330696303481420
30.29184	71.67164	Qadirpur Ran	PK	Asia/Karachi	863033069630348776
52.59319	13.32127	Wittenau	DE	Europe/Berlin	8630330696303481644
-8.05389	-34.88111	Recife	BR	America/Recife	863033069630348222
-6.91806	106.92667	Sukabumi	ID	Asia/Jakarta	8630330696303481750
-8.05389	-34.88111	Recife	BR	America/Recife	359043379931766312
48.975658	14.480255	České Budějovice	CZ	Europe/Prague	8630330696303481321
-23.7975	-48.59278	Buri	BR	America/Sao_Paulo	863033069630348875
27.52948	68.75915	Khairpur Mir‚Äôs	PK	Asia/Karachi	3590433799317662105
33.7207	-116.21677	Indio	US	America/Los_Angeles	8630330696303482097
50.8	3.16667	Wevelgem	BE	Europe/Brussels	863033069630348180
10.13361	124.84472	Maasin	PH	Asia/Manila	8630330696303481743
36.27462	4.85668	Bordj Zemoura	DZ	Africa/Algiers	359043379931766122
56.11281	69.49015	Ishim	RU	Asia/Yekaterinburg	3590433799317661149
53.53395	33.72798	Zhukovka	RU	Europe/Moscow	8630330696303482444
6.25947	102.05461	Tak Bai	TH	Asia/Bangkok	3590433799317661008
36.76639	3.47717	Boumerdas	DZ	Africa/Algiers	8630330696303481396
27.55898	68.21204	Larkana	PK	Asia/Karachi	8630330696303481743
40.81	-73.9625	Morningside Heights	US	America/New_York	8630330696303482048
48.15659	28.28489	Soroca	MD	Europe/Chisinau	359043379931766213
30.75545	20.22625	Ajdabiya	LY	Africa/Tripoli	8630330696303481164
9.92787	-84.13722	San Rafael	CR	America/Costa_Rica	359043379931766981
3.3285	99.1625	Tebingtinggi	ID	Asia/Jakarta	8630330696303481404
21.28306	-89.66123	Progreso	MX	America/Merida	3590433799317661891
-25.54073	152.70493	Maryborough	AU	Australia/Brisbane	863033069630348933
34.5624	38.28402	Tadmur	SY	Asia/Damascus	863033069630348545
36.81667	117.81667	Zhoucun	CN	Asia/Shanghai	3590433799317662048
6.33444	124.95278	Tupi	PH	Asia/Manila	863033069630348057
-34.88422	150.60036	Nowra	AU	Australia/Sydney	8630330696303481602
-6.48167	106.85417	Cibinong	ID	Asia/Jakarta	863033069630348347
21.59983	71.21169	Amreli	IN	Asia/Kolkata	863033069630348776
42.16808	-88.42814	Huntley	US	America/Chicago	863033069630348578
47.4943	-122.24092	Bryn Mawr-Skyway	US	America/Los_Angeles	359043379931766445
53.6052	10.03988	Barmbek-Nord	DE	Europe/Berlin	8630330696303482485
47.76232	-122.2054	Bothell	US	America/Los_Angeles	3590433799317661271
4.02219	101.02083	Teluk Intan	MY	Asia/Kuala_Lumpur	3590433799317661362
48.77275	5.16108	Bar-le-Duc	FR	Europe/Paris	863033069630348453
-32.45242	-71.23106	La Ligua	CL	America/Santiago	359043379931766593
48.90472	2.2469	La Garenne-Colombes	FR	Europe/Paris	863033069630348693
60.2052	24.6522	Espoo	FI	Europe/Helsinki	863033069630348776
57.30185	39.85331	Gavrilov-Yam	RU	Europe/Moscow	3590433799317662469
47.48444	36.25361	Polohy	UA	Europe/Zaporozhye	3590433799317661487
34.08565	74.80555	Srinagar	IN	Asia/Kolkata	863033069630348172
29.98869	122.20488	Zhoushan	CN	Asia/Shanghai	863033069630348875
37.65639	126.835	Goyang-si	KR	Asia/Seoul	359043379931766023
53.46506	-1.47217	Chapletown	GB	Europe/London	8630330696303481651
6.33444	124.95278	Tupi	PH	Asia/Manila	3590433799317661750
30.76468	74.12286	Kanganpur	PK	Asia/Karachi	8630330696303481479
15.73628	75.96976	Gajendragarh	IN	Asia/Kolkata	8630330696303481636
33.44872	-86.78777	Vestavia Hills	US	America/Chicago	3590433799317661503
37.49223	15.07041	Catania	IT	Europe/Rome	863033069630348016
-7.73379	113.69785	Besuki	ID	Asia/Jakarta	8630330696303482154
14.62578	121.12251	Antipolo	PH	Asia/Manila	8630330696303481818
47.4943	-122.24092	Bryn Mawr-Skyway	US	America/Los_Angeles	3590433799317661164
18.65297	-72.09391	Thomazeau	HT	America/Port-au-Prince	359043379931766858
36.82167	128.63083	Eisen	KR	Asia/Seoul	359043379931766551
37.1759	128.9889	T‚Äôaebaek	KR	Asia/Seoul	359043379931766247
50.073658	14.418540	Praha	CZ	Europe/Prague	863033069630348750
19.32932	-98.1664	Contla	MX	America/Mexico_City	8630330696303481404
39.96348	-4.83076	Talavera de la Reina	ES	Europe/Madrid	8630330696303481818
3.3285	99.1625	Tebingtinggi	ID	Asia/Jakarta	3590433799317661511
-6.48167	106.85417	Cibinong	ID	Asia/Jakarta	8630330696303481545
-3.14306	-58.44417	Itacoatiara	BR	America/Manaus	3590433799317662436
42.7392	-84.62081	Waverly	US	America/Detroit	3590433799317661552
32.54044	-82.90375	Dublin	US	America/New_York	863033069630348461
43.50891	16.43915	Split	HR	Europe/Zagreb	359043379931766353
35.95664	36.7138	Binnish	SY	Asia/Damascus	359043379931766551
43.32686	-2.98884	Leioa	ES	Europe/Madrid	8630330696303481610
-4.16694	-40.7475	Guaraciaba do Norte	BR	America/Fortaleza	863033069630348123
55.82885	-4.21376	Rutherglen	GB	Europe/London	863033069630348271
51.78771	56.36091	Saraktash	RU	Asia/Yekaterinburg	863033069630348644
59.37722	28.19028	Narva	EE	Europe/Tallinn	8630330696303481537
11.15583	42.7125	'Ali Sabieh	DJ	Africa/Djibouti	8630330696303481818
30.81383	75.16878	Moga	IN	Asia/Kolkata	359043379931766866
19.32932	-98.1664	Contla	MX	America/Mexico_City	8630330696303481008
6.45407	3.39467	Lagos	NG	Africa/Lagos	8630330696303481768
30.5427	-97.54667	Hutto	US	America/Chicago	8630330696303482030
25.92493	73.66633	Sojat	IN	Asia/Kolkata	8630330696303481594
54.58048	16.86194	Ustka	PL	Europe/Warsaw	8630330696303482030
41.09822	120.74792	Nanpiao	CN	Asia/Shanghai	863033069630348552
48.46458	9.22796	Pfullingen	DE	Europe/Berlin	863033069630348214
9.15093	-79.62098	Chilibre	PA	America/Panama	359043379931766585
37.52487	-77.55777	Bon Air	US	America/New_York	3590433799317662212
35.50056	117.63083	Pingyi	CN	Asia/Shanghai	8630330696303481206
31.28092	74.85849	Patti	IN	Asia/Kolkata	863033069630348107
32.52515	-93.75018	Shreveport	US	America/Chicago	3590433799317661099
24.28859	116.11768	Meizhou	CN	Asia/Shanghai	3590433799317661321
35.815	139.6853	Shimotoda	JP	Asia/Tokyo	863033069630348503
34.09668	-117.71978	Claremont	US	America/Los_Angeles	3590433799317661404
52.4581	13.28702	Dahlem	DE	Europe/Berlin	863033069630348651
41.6764	-91.58045	Coralville	US	America/Chicago	8630330696303482006
36.06386	4.62744	El Achir	DZ	Africa/Algiers	863033069630348560
19.32932	-98.1664	Contla	MX	America/Mexico_City	863033069630348834
50.11861	-5.53715	Penzance	GB	Europe/London	359043379931766981
19.04222	-98.11889	Casa Blanca	MX	America/Mexico_City	3590433799317661958
9.91861	-68.30472	Tinaquillo	VE	America/Caracas	8630330696303482485
47.98372	10.18527	Memmingen	DE	Europe/Berlin	3590433799317661883
-19.32556	-41.25528	Resplendor	BR	America/Sao_Paulo	359043379931766700
42.58342	-71.8023	Fitchburg	US	America/New_York	8630330696303481081
14.66	120.56528	Pilar	PH	Asia/Manila	863033069630348701
20.22816	-103.5687	Zacoalco de Torres	MX	America/Mexico_City	863033069630348917
23.07492	88.28637	Pandua	IN	Asia/Kolkata	8630330696303481792
36.76775	2.95924	Cheraga	DZ	Africa/Algiers	8630330696303482188
-33.79176	151.08057	Eastwood	AU	Australia/Sydney	3590433799317661453
43.1009	-75.23266	Utica	US	America/New_York	863033069630348388
5.20856	-74.73584	Honda	CO	America/Bogota	3590433799317661487
41.15376	-87.88754	Bourbonnais	US	America/Chicago	359043379931766957
54.39635	24.04142	Alytus	LT	Europe/Vilnius	3590433799317661230
-2.13404	-79.59415	Milagro	EC	America/Guayaquil	359043379931766189
43.50891	16.43915	Split	HR	Europe/Zagreb	3590433799317661198
36.92574	14.72443	Ragusa	IT	Europe/Rome	359043379931766486
52.4089	31.3237	Dobrush	BY	Europe/Minsk	3590433799317661792
-14.66463	-52.35558	Nova Xavantina	BR	America/Cuiaba	8630330696303481776
0.49113	29.47306	Beni	CD	Africa/Lubumbashi	863033069630348800
45.50369	11.412	Montecchio Maggiore-Alte Ceccato	IT	Europe/Rome	863033069630348867
56.03361	35.96944	Volokolamsk	RU	Europe/Moscow	8630330696303481743
35.05266	-78.87836	Fayetteville	US	America/New_York	3590433799317662329
10.10649	76.35484	Alwaye	IN	Asia/Kolkata	3590433799317661552
50.50301	13.63617	Most	CZ	Europe/Prague	863033069630348438
36.92574	14.72443	Ragusa	IT	Europe/Rome	3590433799317662337
36.27462	4.85668	Bordj Zemoura	DZ	Africa/Algiers	8630330696303481297
52.31333	6.92917	Oldenzaal	NL	Europe/Amsterdam	8630330696303482451
43.96222	43.63417	Novopavlovsk	RU	Europe/Moscow	359043379931766429
51.40148	-1.32471	Newbury	GB	Europe/London	863033069630348479
53.53395	33.72798	Zhukovka	RU	Europe/Moscow	359043379931766007
42.22718	14.39024	Lanciano	IT	Europe/Rome	3590433799317662246
42.55308	-87.93341	Pleasant Prairie	US	America/Chicago	3590433799317662287
39.12074	27.18052	Bergama	TR	Europe/Istanbul	863033069630348081
56.9083	60.8019	Beryozovsky	RU	Asia/Yekaterinburg	863033069630348057
37.49073	-2.77259	Baza	ES	Europe/Madrid	8630330696303482006
39.12074	27.18052	Bergama	TR	Europe/Istanbul	3590433799317662402
33.37526	74.3092	Rajaori	IN	Asia/Kolkata	3590433799317662428
41.24255	-82.61573	Norwalk	US	America/New_York	8630330696303482055
53.53333	-7.35	An Muileann gCearr	IE	Europe/Dublin	8630330696303481677
40.58654	-122.39168	Redding	US	America/Los_Angeles	8630330696303482162
48.79325	2.29275	Fontenay-aux-Roses	FR	Europe/Paris	359043379931766650
5.27247	-3.59625	Bonoua	CI	Africa/Abidjan	863033069630348230
-8.05389	-34.88111	Recife	BR	America/Recife	863033069630348289
39.12074	27.18052	Bergama	TR	Europe/Istanbul	359043379931766023
26.67319	31.4976	Juhaynah	EG	Africa/Cairo	359043379931766494
41.20485	-8.33147	Paredes	PT	Europe/Lisbon	3590433799317662253
48.46458	9.22796	Pfullingen	DE	Europe/Berlin	359043379931766650
0.76755	24.43973	Yangambi	CD	Africa/Lubumbashi	3590433799317661206
50.8	3.16667	Wevelgem	BE	Europe/Brussels	3590433799317661677
53.16167	6.76111	Hoogezand	NL	Europe/Amsterdam	8630330696303482048
14.67751	-60.94228	Le Robert	MQ	America/Martinique	3590433799317662204
-8.76194	-63.90389	Porto Velho	BR	America/Porto_Velho	863033069630348057
51.35084	-1.99421	Devizes	GB	Europe/London	863033069630348495
51.21667	6.26667	Schwalmtal	DE	Europe/Berlin	3590433799317661719
14.64056	104.64992	Kantharalak	TH	Asia/Bangkok	8630330696303481529
39.43534	-84.20299	Lebanon	US	America/New_York	359043379931766270
50.09019	8.4493	Hofheim am Taunus	DE	Europe/Berlin	863033069630348701
33.52253	-117.70755	Laguna Niguel	US	America/Los_Angeles	3590433799317661495
43.61062	-72.97261	Rutland	US	America/New_York	8630330696303481602
44.59445	11.04979	Castelfranco Emilia	IT	Europe/Rome	3590433799317662063
3.7278	98.6738	Labuhan Deli	ID	Asia/Jakarta	8630330696303481370
40.82232	-74.15987	Nutley	US	America/New_York	8630330696303482048
50.9803	11.32903	Weimar	DE	Europe/Berlin	8630330696303482287
33.7207	-116.21677	Indio	US	America/Los_Angeles	3590433799317662063
15.72892	120.57224	Burgos	PH	Asia/Manila	8630330696303482345
48.812737	14.317466	Český Krumlov	CZ	Europe/Prague	3590433799317661362
48.28259	9.72749	Ehingen	DE	Europe/Berlin	863033069630348693
46.51872	86.00214	Hoxtolgay	CN	Asia/Urumqi	863033069630348057
39.46667	141.95	Yamada	JP	Asia/Tokyo	359043379931766387
45.73333	4.91667	Bron	FR	Europe/Paris	8630330696303481586
53.78333	-1.06667	Selby	GB	Europe/London	8630330696303481024
43.16547	-77.70066	Gates-North Gates	US	America/New_York	863033069630348875
15.58552	102.42587	Bua Yai	TH	Asia/Bangkok	8630330696303482378
40.57788	-73.95958	Brighton Beach	US	America/New_York	8630330696303481297
50.26729	-119.27337	Vernon	CA	America/Vancouver	863033069630348693
47.64995	-117.23991	Opportunity	US	America/Los_Angeles	8630330696303481545
50.76306	-1.29772	Cowes	GB	Europe/London	3590433799317662097
20.28527	-103.42897	Jocotepec	MX	America/Mexico_City	359043379931766056
39.33427	-76.43941	Middle River	US	America/New_York	359043379931766692
54.8421	46.5813	Alatyr‚Äô	RU	Europe/Moscow	359043379931766858
-7.60361	37.00438	Kidodi	TZ	Africa/Dar_es_Salaam	3590433799317661826
45.69558	4.7934	Saint-Genis-Laval	FR	Europe/Paris	3590433799317662147
51.44889	5.51978	Tongelre	NL	Europe/Amsterdam	3590433799317661222
-8.73508	24.99798	Kamina	CD	Africa/Lubumbashi	3590433799317661552
54.84444	38.16694	Kashira	RU	Europe/Moscow	8630330696303482121
34.86472	117.55417	Zaozhuang	CN	Asia/Shanghai	359043379931766890
