ts	imei	mwra	p.android.packageinstaller	p.system	p.android.documentsui	p.android.chrome	p.android.settings	p.android.gm	p.android.externalstorage	p.android.defcontainer	p.android.vending	p.inputmethod.latin	p.dogalize	p.process.gapps	p.simulator	p.katana	p.android.gms	p.google	p.olauncher	p.browser.provider	p.notifier	p.gms.persistent
2018-05-11 23:14:00	359043379931766650	1.00000	4.36255	9.86788	9.18022	15.92333	13.89759	13.31265	13.09334	51.56746	0.05240	59.94700	49.33727	49.59361	6.48252	14.33748	89.21427	80.60034	31.41794	82.23234	52.76826	17.81663
2018-05-11 23:15:00	863033069630348875	1.00000	9.49558	13.12291	12.09445	11.73237	16.34600	13.09497	8.71755	78.95400	0.06700	65.53678	32.59995	83.63023	23.46947	1.17289	19.21676	5.08064	45.11813	91.62101	44.58740	54.10343
2018-05-11 23:16:00	863033069630348701	1.00000	8.46261	7.34269	7.61091	12.24079	11.66902	11.55847	11.83486	51.88312	0.12724	86.99447	65.31695	90.29559	34.69885	88.88201	36.29899	41.58930	78.39567	15.35551	16.26502	14.02912
2018-05-11 23:17:00	359043379931766700	1.00000	10.64447	7.43883	11.20298	14.60570	11.98863	15.54578	10.16232	34.84630	0.00895	40.55635	0.17472	74.11967	15.73279	90.08141	58.95227	0.38223	54.32811	26.00934	23.04376	76.04364
2018-05-11 23:18:00	8630330696303481503	1.00000	4.82226	13.83306	7.19453	16.75648	15.54691	15.27653	12.00092	58.32878	0.55771	68.36081	45.14543	14.55032	39.61593	29.21505	0.23320	38.57436	12.23729	56.39673	62.63388	47.70057
2018-05-11 23:19:00	3590433799317662220	1.00000	8.26413	18.41350	12.17381	15.03072	10.91324	10.05868	16.39564	33.12422	0.00036	23.49053	69.24651	34.89110	38.75108	51.45940	34.59393	6.61913	77.49416	97.08197	26.21260	41.85852
2018-05-11 23:20:00	863033069630348990	0.00000	19.11994	8.94410	13.61428	11.43949	15.60556	11.50376	18.59002	66.64350	0.00282	51.53703	66.56961	84.32775	54.99967	80.08747	31.39122	63.28629	61.06086	20.75982	4.62519	56.75443
2018-05-11 23:21:00	3590433799317662238	0.00000	14.49317	7.90179	12.99040	10.59919	9.06917	4.23020	13.61177	45.59499	0.00171	57.94888	44.61052	24.03497	74.42976	45.50029	67.78204	11.95617	47.65757	68.75954	8.18005	81.46711
2018-05-11 23:22:00	863033069630348164	0.00000	12.81363	8.91753	11.87363	9.14521	11.10685	15.12713	9.69780	39.65774	0.00342	46.88909	18.76598	93.57570	61.67993	63.74255	11.24569	77.48482	0.32062	56.90463	10.19014	43.67510
2018-05-11 23:23:00	3590433799317662154	1.00000	7.50190	9.23920	7.41950	17.64040	12.96092	15.18344	12.07502	34.79537	1.44494	39.39198	73.66126	85.07439	2.94934	2.94445	26.02634	81.63733	40.84911	22.05859	2.83157	85.43026
2018-05-11 23:24:00	863033069630348776	1.00000	11.26206	12.87633	9.12759	12.71031	13.23529	15.33499	14.49940	81.04080	0.00158	57.05764	1.62992	94.01765	44.70500	74.63155	73.28040	88.01305	75.47142	62.08415	98.77980	82.74266
2018-05-11 23:25:00	8630330696303481057	1.00000	6.53184	11.87980	9.92332	15.37376	15.32471	13.28763	10.72877	36.92472	0.11241	54.11476	1.31657	27.02074	95.15835	42.80658	33.06130	33.09784	4.31516	22.21583	94.07092	20.89923
2018-05-11 23:26:00	359043379931766684	0.00000	12.71186	8.64161	14.73757	14.11265	14.97048	15.03133	12.28544	64.28672	0.00270	69.50272	8.77729	0.43932	45.69669	41.28067	84.84596	35.41373	63.40938	59.79232	5.23384	60.79657
2018-05-11 23:27:00	863033069630348677	1.00000	10.55324	15.38331	9.41380	14.54083	10.06668	14.47619	12.24182	55.32541	0.00632	45.82412	65.84693	24.25657	60.70260	25.52552	74.05003	92.13945	1.55482	61.48112	90.94620	59.27341
2018-05-11 23:28:00	863033069630348255	1.00000	10.62671	8.90005	9.20169	14.32555	12.59128	15.09615	10.61043	56.02277	0.15662	61.44755	52.54799	93.43255	16.18277	47.22110	0.48658	21.03404	64.94137	99.37380	69.29436	94.84700
2018-05-11 23:29:00	863033069630348651	1.00000	9.91028	15.15891	9.69283	13.87430	11.07968	16.57117	11.86011	53.10594	0.00288	62.68493	53.08404	4.39129	10.54176	20.19761	57.82362	1.44810	52.12901	44.68959	95.03453	14.02410
2018-05-11 23:30:00	8630330696303481396	1.00000	11.83244	13.50772	12.22732	13.37789	14.32069	13.67050	15.09468	52.84950	0.00141	65.55946	56.23197	53.10912	39.81225	59.36622	26.58373	22.81108	2.90081	73.71135	64.23292	76.57520
2018-05-11 23:31:00	863033069630348917	1.00000	9.88695	11.99988	8.16481	12.01604	13.43768	15.11590	11.35314	67.31540	0.03340	37.09099	10.67052	28.47357	96.78455	73.83177	75.50772	25.06570	43.41658	22.79402	74.98842	91.72815
2018-05-11 23:32:00	863033069630348776	1.00000	10.79987	5.99204	10.60748	12.66236	10.91384	13.48312	10.77783	73.25742	0.00509	55.08086	75.87627	72.35893	72.59231	89.38059	11.67278	6.72566	97.46499	86.38472	25.40868	46.79524
2018-05-11 23:33:00	3590433799317661891	0.00000	14.45702	9.03662	13.79122	9.22198	16.38582	13.18465	12.18437	56.52784	0.00013	55.98329	67.46701	92.37387	31.03320	95.46058	22.67843	27.53733	27.77755	14.18887	57.65441	20.65121
2018-05-11 23:34:00	359043379931766403	0.00000	12.77820	9.64215	11.77590	8.19748	11.69869	13.00498	8.89071	64.71857	0.00172	52.67957	32.22324	25.48243	14.74566	85.26501	1.76300	53.89371	90.06649	19.13311	73.46029	16.16761
2018-05-11 23:35:00	8630330696303481982	0.00000	14.76814	7.86960	12.41415	9.73682	12.52508	14.62196	9.13597	68.99971	0.00184	56.60638	89.03903	55.51348	95.07601	82.86028	40.74935	70.83885	93.40715	2.46997	28.27161	61.54318
2018-05-11 23:36:00	3590433799317662451	1.00000	11.75064	6.95211	12.94533	8.49169	10.19112	17.40089	10.37038	55.72624	0.00253	44.53058	35.81385	26.80456	47.84374	91.86220	0.23588	27.98494	68.52433	47.46917	19.06484	41.54990
2018-05-11 23:37:00	3590433799317661917	0.00000	6.79506	11.49919	16.67605	8.84374	7.72467	8.68003	11.29545	34.84135	0.00010	54.14111	88.70838	58.72377	10.88519	2.10297	85.43317	68.16468	62.24711	85.09271	86.31587	8.63091
2018-05-11 23:38:00	863033069630348545	1.00000	12.24027	15.66311	9.92242	16.44007	13.62576	12.61515	12.04734	57.46318	0.02371	46.10945	12.57513	13.98717	60.64877	38.70300	3.90283	86.36297	32.81035	37.34705	83.39648	51.41138
2018-05-11 23:39:00	863033069630348206	1.00000	8.44880	12.21851	9.77535	9.64200	13.07952	13.99539	14.40670	39.03146	0.00096	49.50839	30.18454	94.28099	46.46524	10.57745	0.46237	86.91281	37.72169	82.96823	65.36208	10.58035
2018-05-11 23:40:00	3590433799317662139	1.00000	6.93193	12.38310	9.29808	10.76172	12.44294	15.47438	13.87716	42.49549	0.00641	61.81303	29.42239	76.28405	13.26839	11.00714	17.71660	45.89036	51.95333	21.75918	97.94507	39.99221
2018-05-11 23:41:00	359043379931766197	1.00000	10.58474	9.95081	10.64901	12.55061	11.80519	14.53251	9.47763	36.03844	0.00803	46.27817	88.41863	99.08740	97.99080	6.01095	65.73570	95.27278	16.52661	53.35531	48.99588	15.61724
2018-05-11 23:42:00	3590433799317662477	0.00000	12.95198	11.99502	9.93754	10.90481	13.87641	11.23165	13.53713	47.85976	0.00291	36.71236	65.96564	33.15649	96.43375	61.82456	29.62166	70.28612	90.95333	33.69944	37.06741	16.28918
2018-05-11 23:43:00	8630330696303481297	1.00000	11.73098	16.65172	10.22268	14.52333	12.59128	13.34450	12.34234	34.44349	0.00870	41.18063	4.32172	77.64147	64.93609	7.34776	14.00734	33.96886	29.09628	8.41682	8.77892	24.11796
2018-05-11 23:44:00	359043379931766544	1.00000	7.87834	15.50396	8.97186	11.44917	14.28813	13.13501	13.69519	43.42646	0.00269	51.95254	78.36441	87.39361	78.63317	81.57826	10.82547	75.45361	38.37043	41.02175	91.65292	8.41079
2018-05-11 23:45:00	359043379931766726	1.00000	7.89782	11.96356	9.11663	14.09412	13.64837	13.07273	10.23897	42.72838	0.01720	42.01896	56.16053	37.84433	22.67030	14.76128	8.22830	27.88297	88.08978	0.43938	47.10545	66.39907
2018-05-11 23:46:00	8630330696303481750	1.00000	11.90331	15.41530	8.33792	13.17836	12.98696	14.44102	13.77122	32.80124	0.03161	40.48039	51.14647	16.96863	85.94920	75.72099	43.35434	16.66438	80.21631	96.24192	87.84265	63.21731
2018-05-11 23:47:00	8630330696303481008	1.00000	10.97875	12.97071	7.14765	13.26150	12.75424	16.32677	11.26615	52.48848	0.00176	67.33758	93.17921	46.34534	85.50826	96.59121	32.99245	26.73703	87.47158	20.60138	89.35059	85.09112
2018-05-11 23:48:00	8630330696303482410	1.00000	10.24121	13.31651	11.84743	13.09241	13.57932	12.62772	15.07965	56.20494	0.00043	41.99652	0.80015	10.19703	99.70360	70.77281	64.72184	45.26713	25.67188	87.94795	75.76283	49.18305
2018-05-11 23:49:00	359043379931766189	1.00000	8.93576	11.96725	6.29325	10.64790	11.56526	15.88051	12.19760	28.67200	0.03728	39.19178	16.42680	48.43122	81.84669	12.40963	82.04169	13.24991	82.03066	74.27976	57.57068	47.24112
2018-05-11 23:50:00	863033069630348701	0.00000	13.03829	10.15871	11.94602	7.35853	13.91148	13.58788	10.50683	67.76054	0.00013	72.24759	11.82523	94.74874	78.01020	75.16497	8.27524	51.20577	50.67336	90.61953	77.95727	46.11677
2018-05-11 23:51:00	8630330696303481982	1.00000	12.37047	14.75638	10.13106	15.74509	12.03409	12.81761	13.52675	58.70653	0.01315	71.44337	43.55308	32.97530	8.93685	82.49523	57.34578	42.34796	94.27671	50.45777	95.50787	42.61560
2018-05-11 23:52:00	8630330696303482105	0.00000	12.94469	11.01999	11.49843	11.18634	13.69326	12.27447	8.71697	45.18456	0.00111	41.38573	34.51931	56.18962	43.35128	72.19640	71.25783	89.50576	51.59051	46.55579	11.26384	20.70868
2018-05-11 23:53:00	863033069630348982	0.00000	12.43205	12.60544	13.72011	11.78077	13.27407	12.20931	12.71791	27.58248	0.00019	50.01106	71.09308	99.57966	6.36397	83.77904	14.21501	84.03520	63.44167	48.23789	2.48233	94.20874
2018-05-11 23:54:00	359043379931766049	0.00000	15.51863	9.59581	10.37889	12.49799	12.77094	4.22019	14.52439	23.71491	0.00280	53.54298	95.64237	99.05944	13.43756	48.66979	50.42601	31.48473	49.71475	64.77747	58.10114	28.17323
2018-05-11 23:55:00	8630330696303481586	1.00000	14.22977	9.88945	10.72081	10.41739	14.26697	14.35437	6.36575	53.72666	0.00319	54.12128	11.35777	45.19068	98.22492	36.25415	38.68809	13.53599	13.49659	4.66165	66.25888	97.41402
2018-05-11 23:56:00	863033069630348909	0.00000	13.07464	11.53680	9.08595	8.11996	14.13288	8.57730	12.03256	62.72793	0.00121	25.85045	93.05135	27.71161	76.96116	36.97329	57.41785	78.89786	83.01844	81.38034	99.31547	8.16817
2018-05-11 23:57:00	8630330696303481958	0.00000	14.25496	6.82668	11.32322	8.88815	10.12701	14.91746	9.36537	47.81268	0.00711	48.17771	34.55156	26.28203	22.69135	97.02167	0.71989	48.31657	58.58369	73.82826	7.79797	93.30891
2018-05-11 23:58:00	3590433799317661750	1.00000	12.16203	12.59546	8.11916	14.57432	11.79706	15.47235	14.40904	50.35555	0.04622	58.09505	38.88149	3.28238	64.25596	33.33743	84.89942	72.37545	65.09916	45.52247	20.81048	18.82577
2018-05-11 23:59:00	863033069630348032	1.00000	7.34186	8.80724	8.62956	15.43034	14.17462	11.91460	10.11187	49.38088	0.02868	44.82143	93.59461	98.32383	46.24856	85.19260	91.15830	79.46023	26.07935	62.56022	15.74349	2.18435
2018-05-12 00:00:00	863033069630348347	0.00000	14.27348	8.10534	12.65875	11.28818	11.69999	8.26753	14.15133	37.83567	0.00189	47.12908	19.11194	79.73093	20.23023	84.41279	46.24377	65.53466	88.27058	42.70942	77.77625	34.30006
2018-05-12 00:01:00	3590433799317662048	0.00000	8.87197	15.19950	11.43379	13.79956	17.07700	11.29379	14.64143	61.27124	0.00007	36.76549	78.83347	14.67428	44.81874	97.12636	89.53363	20.75540	61.46443	44.61215	52.02784	31.33643
2018-05-12 00:02:00	359043379931766619	0.00000	14.21361	9.06466	13.81818	10.05053	10.32947	8.01016	14.20429	55.86104	0.00023	24.62599	88.29214	87.17054	5.23219	63.71451	60.03669	66.39194	87.40181	54.02587	61.70606	92.72634
2018-05-12 00:03:00	359043379931766353	0.00000	19.21561	6.24674	12.06102	9.79526	14.13891	8.22824	16.82199	47.91522	0.64546	50.89385	35.88230	74.55790	47.56557	66.95288	47.61556	4.71648	32.08398	42.39522	69.87758	60.50102
2018-05-12 00:04:00	8630330696303481867	1.00000	8.96922	12.60054	10.51307	11.53357	11.38580	12.03097	9.50514	81.39779	0.00558	59.70529	68.30205	64.80474	40.05482	92.29213	85.61789	98.85233	43.34981	83.35893	92.25938	95.07038
2018-05-12 00:05:00	863033069630348651	1.00000	12.72563	13.28065	10.93052	15.81302	12.55462	12.52448	14.67196	69.96294	0.00046	54.36854	96.02695	78.66790	4.18074	32.89391	61.51478	2.22281	76.21573	87.10814	33.68585	3.74952
2018-05-12 00:06:00	863033069630348644	0.00000	17.26483	12.39549	12.81770	9.07012	16.49901	11.88659	9.28503	61.24016	0.00037	36.75381	68.74808	58.20668	43.50783	48.16963	81.19335	31.95812	44.48267	45.11808	2.43108	37.42510
2018-05-12 00:07:00	359043379931766809	1.00000	12.04221	12.53338	11.34679	13.40194	15.03688	11.97442	17.36414	35.18281	0.00244	54.25915	26.53421	89.59926	41.48974	84.37597	38.33265	34.12891	52.24108	13.87195	2.52781	16.89151
2018-05-12 00:08:00	3590433799317662022	1.00000	10.97081	16.78754	12.49590	16.70770	15.20415	11.02620	16.12943	56.71392	0.00130	50.18685	82.80616	48.16018	4.35505	12.45258	68.52795	77.43775	23.03155	8.36625	19.69508	12.42327
2018-05-12 00:09:00	3590433799317661693	1.00000	10.06890	9.62612	7.96307	13.44858	12.97697	12.76798	11.38518	42.55958	0.86267	61.31261	72.23873	8.07206	58.30927	22.06678	78.03965	94.23752	84.87605	72.40995	9.84783	56.21362
2018-05-12 00:10:00	8630330696303482394	1.00000	9.21401	15.15682	6.61283	12.25039	12.77204	12.63477	14.14993	52.77152	0.03465	54.77206	20.07970	24.28765	16.62169	73.38890	41.02217	94.30870	52.04840	98.31415	95.29530	42.98617
2018-05-12 00:11:00	359043379931766460	1.00000	10.35436	12.87093	13.83584	11.78857	13.06560	11.10726	12.16895	40.32138	0.00011	52.08052	28.39544	71.13893	5.26862	8.18048	28.48955	92.30746	1.46980	9.03965	82.96517	88.08771
2018-05-12 00:12:00	863033069630348974	0.00000	9.55702	11.22769	10.05062	10.76694	13.90858	10.46064	8.87677	70.29337	0.03851	43.24871	84.80159	74.39062	6.56020	82.94658	24.17528	20.00749	33.13624	17.84333	80.00519	73.62764
2018-05-12 00:13:00	359043379931766668	1.00000	9.34631	14.14735	11.52392	16.18812	12.19844	10.17884	16.67983	47.25614	0.00061	44.13078	37.59804	50.59802	65.15236	87.00312	78.83327	43.66231	55.50774	15.32566	93.64757	36.65025
2018-05-12 00:14:00	3590433799317662113	1.00000	7.97793	15.80050	8.61619	14.25613	9.18297	13.22526	13.39813	51.48484	0.00561	44.63502	77.06262	35.62422	87.88156	42.04440	41.36062	34.26407	40.40741	29.50510	99.98626	51.91688
2018-05-12 00:15:00	359043379931766551	1.00000	8.05043	9.62727	7.98362	14.24313	12.92261	10.79512	11.59305	37.73647	0.28644	22.76329	35.23680	28.75281	13.29931	38.56138	15.88283	79.37148	0.43735	36.30792	57.89636	31.90995
2018-05-12 00:16:00	8630330696303481792	1.00000	10.90775	13.45680	10.94903	14.28301	13.03352	13.77589	14.93907	51.83099	0.00269	57.83743	39.21445	70.18605	37.10189	19.11226	63.63577	79.92612	86.38094	85.69786	94.61764	18.95541
2018-05-12 00:17:00	8630330696303481743	1.00000	12.96524	11.13462	13.96487	11.36703	13.35182	13.13993	8.16938	65.17374	0.00205	38.52194	22.43513	73.41623	98.60542	50.91904	34.19053	45.08198	68.83637	54.05579	78.33159	25.09379
2018-05-12 00:18:00	8630330696303482337	1.00000	12.50400	8.29211	10.23952	11.34065	13.11791	15.54656	10.08208	54.12467	0.43457	55.09138	2.61192	26.53431	7.96109	49.25707	67.01681	4.00736	38.49295	79.43130	44.04839	38.92088
2018-05-12 00:19:00	359043379931766783	1.00000	14.67982	7.86883	12.08363	9.76553	9.46446	13.83688	7.83863	42.49793	0.00100	43.22446	69.57100	84.81125	82.21054	49.90695	20.37546	78.79494	20.96320	53.01971	42.07605	67.15250
2018-05-12 00:20:00	8630330696303481313	0.00000	14.47785	9.35301	8.73012	9.92984	14.55464	9.42842	15.26945	68.85601	0.01924	56.16530	14.48825	5.73742	7.80213	43.78699	7.11397	47.01222	35.17860	25.24527	31.35815	9.05201
2018-05-12 00:21:00	3590433799317662121	0.00000	9.40645	11.63765	15.34445	9.08213	11.42921	11.86037	11.39842	20.23194	0.00800	74.06732	92.78166	91.79660	32.54991	3.62447	90.72384	82.81232	55.73664	83.53993	23.18247	17.15832
2018-05-12 00:22:00	863033069630348032	1.00000	9.85231	8.94304	11.99800	12.87118	12.20639	17.22695	7.71684	32.52150	0.00637	76.30787	73.54808	47.93064	74.24581	27.99535	66.88876	62.54865	67.04321	35.03888	58.51819	4.87875
2018-05-12 00:23:00	359043379931766205	0.00000	19.13265	4.94425	13.65740	3.74766	15.37758	10.54300	13.28629	36.46136	0.67527	39.31008	23.45989	75.78944	69.62924	96.52500	45.75418	25.73226	87.03742	50.41236	80.09745	10.54522
2018-05-12 00:24:00	863033069630348065	1.00000	9.47556	11.08464	10.39527	13.58781	16.04418	14.06708	14.80198	63.54037	0.00121	41.16756	21.14023	4.34946	44.06901	36.96305	58.80173	8.49361	67.48113	30.02339	39.28191	43.66852
2018-05-12 00:25:00	863033069630348248	1.00000	12.70095	11.01959	9.36625	15.89240	13.22715	13.74802	12.35545	30.92832	0.09715	49.17442	12.77540	49.43934	50.00490	16.55938	7.95828	25.19477	79.39761	37.74284	88.98607	89.66225
2018-05-12 00:26:00	3590433799317661131	0.00000	12.71268	7.23008	16.98916	8.92454	11.40533	13.75823	13.31517	56.21897	0.00122	59.85350	1.69590	8.81031	37.69343	89.08220	38.99353	83.57356	38.24828	70.20972	69.42410	79.48182
2018-05-12 00:27:00	3590433799317661743	0.00000	14.46457	11.21307	12.65720	8.66629	15.61442	9.94972	11.66148	49.91593	0.00049	72.80223	94.69285	13.33474	88.33420	98.09746	14.69557	54.58025	87.08132	83.50118	84.17803	23.98779
2018-05-12 00:28:00	8630330696303481735	0.00000	15.32298	7.97808	14.64532	6.12250	14.79548	11.42668	11.94018	49.86113	0.00416	46.80757	72.55905	59.25663	25.12496	11.92873	23.09248	17.41334	82.31573	39.97201	52.88003	7.59145
2018-05-12 00:29:00	3590433799317662378	1.00000	15.19633	10.18302	10.77729	10.01366	12.58689	13.71513	7.86225	65.83041	0.11450	36.71048	77.67614	93.49097	67.17548	28.19407	63.64273	97.30910	19.57550	96.99130	7.62176	62.56005
2018-05-12 00:30:00	863033069630348941	1.00000	14.00100	11.81229	11.85611	16.75231	16.80560	12.06782	14.54241	62.82361	0.00328	55.27059	48.82590	48.68667	96.31211	28.25992	24.35306	92.19193	83.57087	50.78580	33.36444	83.55559
2018-05-12 00:31:00	359043379931766452	1.00000	7.65020	12.26810	10.61416	17.78352	15.62850	17.06363	10.72511	43.18312	0.18540	65.26141	84.35081	19.79255	86.44625	40.91122	63.19324	17.37424	57.27519	36.28276	18.24813	17.88598
2018-05-12 00:32:00	863033069630348644	1.00000	8.31636	9.31573	8.40296	16.15929	12.68225	14.12599	9.12748	60.80614	0.04047	50.72077	31.80640	70.81873	16.67300	87.88097	87.15207	67.71011	25.26500	94.21830	46.65351	4.04745
2018-05-12 00:33:00	359043379931766916	1.00000	8.64603	10.70957	9.53748	13.85276	13.70260	17.99343	11.15753	54.62460	0.02072	73.15597	72.99440	50.24816	96.63672	84.37785	28.69179	63.84165	3.70293	38.34554	4.87737	8.51625
2018-05-12 00:34:00	359043379931766171	1.00000	8.86019	13.34126	10.85500	12.48681	14.50409	14.30207	13.91549	69.70058	0.00059	74.20401	15.25031	71.48550	69.25943	96.11386	41.56002	48.44377	95.17645	83.00532	56.27456	34.24650
2018-05-12 00:35:00	3590433799317661677	0.00000	14.03219	7.49319	12.45921	10.23169	13.96988	15.15366	9.53409	57.64724	0.00028	53.26480	53.88555	74.95238	45.40496	29.76936	4.92776	43.26643	21.58105	70.67319	54.60104	65.68014
2018-05-12 00:36:00	359043379931766478	1.00000	16.18342	15.17339	14.48239	16.94232	14.46596	13.02556	15.48670	45.00282	0.00200	68.78026	75.84943	77.24356	86.48637	20.52601	71.30815	28.66868	96.15097	14.55662	31.29501	8.63763
2018-05-12 00:37:00	3590433799317661271	0.00000	16.64302	12.61441	11.61495	6.65309	13.70070	11.27068	9.78988	60.42583	0.00541	44.05827	88.58455	28.48482	8.26476	46.07220	43.85027	45.73163	39.88033	95.31017	99.97505	0.61163
2018-05-12 00:38:00	8630330696303481784	1.00000	9.45959	16.60719	7.75600	12.81863	12.48934	11.58956	12.05203	57.10641	0.00121	42.95479	60.16179	55.13040	53.41623	93.12756	87.54199	77.48408	22.41500	18.82822	68.39780	86.07484
2018-05-12 00:39:00	3590433799317661529	1.00000	11.99706	9.66192	12.81865	12.71252	11.76368	8.96720	14.45936	92.58317	0.00233	40.90744	86.22005	7.95926	43.66648	36.18703	36.52009	91.76227	11.86176	74.96661	64.51899	24.08895
2018-05-12 00:40:00	8630330696303481586	1.00000	9.29205	11.75019	7.51895	14.82206	11.16200	15.24959	8.07041	57.86749	0.06292	44.04294	63.88528	70.43884	27.99227	9.84763	62.78037	55.92311	43.93760	9.67853	41.25804	78.92102
2018-05-12 00:41:00	8630330696303481958	0.00000	11.74680	10.87581	15.14037	8.50069	12.43986	12.11120	9.98573	40.55834	0.00486	47.02797	94.71986	22.16332	62.99527	58.88885	52.80822	90.43952	49.49267	25.19359	58.87641	91.86771
2018-05-12 00:42:00	863033069630348800	1.00000	11.37712	8.01033	8.28839	13.19224	12.04887	15.30895	10.33437	41.43807	0.23917	34.66874	72.91873	12.32083	61.59631	76.80981	21.86244	70.34116	63.42147	85.72242	35.50592	3.54217
2018-05-12 00:43:00	8630330696303481958	0.00000	13.66786	10.52852	10.24416	11.86745	11.04740	7.46739	15.14817	45.61032	0.00033	55.92206	31.77923	24.32252	48.88412	26.56992	69.41300	55.02550	37.66128	27.81525	69.28012	19.72773
2018-05-12 00:44:00	359043379931766015	1.00000	8.16119	13.10929	8.86609	13.88898	12.80217	15.26337	9.44464	55.96787	0.24501	58.95573	28.52905	56.25154	78.48407	80.80363	49.12511	56.41759	51.53836	61.32438	43.02678	60.61840
2018-05-12 00:45:00	3590433799317661768	1.00000	5.44533	11.88974	6.41845	15.70044	16.98586	12.84180	13.36237	58.11300	8.69898	63.85234	65.03808	37.25041	97.35495	85.20493	23.06958	28.18738	75.51569	91.18577	16.38677	91.84893
2018-05-12 00:46:00	8630330696303481594	0.00000	15.57287	9.66158	11.85830	10.39378	14.06830	7.01030	13.48599	30.51732	0.00211	60.39442	71.98476	10.14311	26.28290	49.42837	17.49902	43.11010	28.01849	62.91403	52.12985	36.60133
2018-05-12 00:47:00	3590433799317661511	1.00000	10.66175	12.48212	13.01621	13.85831	10.56233	16.45114	14.09204	45.07696	0.00060	66.41118	96.73568	11.50756	34.31498	89.11047	49.41158	79.65691	97.07215	55.61143	94.61760	8.64960
2018-05-12 00:48:00	359043379931766908	1.00000	11.70328	8.44555	12.02510	13.14602	9.69701	15.57398	8.55105	67.34070	0.01437	54.30145	45.50400	34.92541	60.19439	72.33439	51.62514	52.69075	8.00952	77.06087	43.57193	52.16371
2018-05-12 00:49:00	3590433799317662121	1.00000	10.83805	15.33649	10.55661	14.99096	13.70970	10.35002	10.58413	40.02164	0.00040	52.77729	75.96316	59.59921	67.02512	76.94585	12.45290	54.69963	38.48068	64.61598	59.16495	27.14270
2018-05-12 00:50:00	3590433799317661354	0.00000	12.78236	8.91854	15.35654	10.83120	11.31042	14.07644	9.63325	47.53678	0.00194	54.41194	6.04310	47.16508	2.01217	15.30080	15.96482	94.83071	43.17451	98.92494	10.38428	11.93639
2018-05-12 00:51:00	3590433799317661024	0.00000	13.52913	14.75558	11.64830	10.26441	12.66662	14.42166	6.02986	52.21147	0.00996	60.05047	44.96169	57.41107	55.32769	49.19107	2.91754	60.66616	77.16255	42.18511	20.89659	63.45277
2018-05-12 00:52:00	3590433799317661859	1.00000	4.76591	10.87318	7.91663	16.52408	15.39795	12.79051	11.95204	50.40532	0.01741	42.19646	13.00759	80.11428	83.14294	77.03124	52.87187	25.37459	62.00571	54.23224	42.16134	7.15144
2018-05-12 00:53:00	8630330696303481156	1.00000	10.73588	11.12017	9.30466	13.52851	12.93743	16.29601	14.89891	26.22822	0.00675	67.57578	3.01232	35.36613	76.57207	53.75228	52.68726	52.06587	32.33475	45.77524	59.35994	70.83229
2018-05-12 00:54:00	8630330696303481818	0.00000	12.97729	12.58407	13.08238	9.49357	15.24571	11.39066	7.79772	54.16645	0.00188	67.08301	2.16750	65.30812	82.62912	11.43197	26.89268	72.98634	76.24680	99.61382	36.55403	74.26674
2018-05-12 00:55:00	3590433799317661545	1.00000	9.62122	13.64649	10.60974	13.30412	12.67278	14.56956	13.12526	62.53362	0.00038	28.02219	33.45495	73.01147	92.03982	86.59146	75.88752	53.09328	62.67127	1.64050	15.17628	3.77917
2018-05-12 00:56:00	3590433799317661347	1.00000	15.42445	15.53993	11.36515	15.00749	13.67754	15.44446	14.00711	63.44713	0.00126	51.03520	35.03278	97.05772	99.84038	21.22946	78.15008	42.59603	3.59809	64.65854	75.52089	50.49136
2018-05-12 00:57:00	863033069630348016	0.00000	11.19032	8.64667	17.94493	8.06081	12.55812	13.10054	13.37341	45.50280	0.00118	45.83727	12.04630	76.45836	29.14963	5.83740	98.72721	74.75684	90.83685	27.59748	92.47766	59.19437
2018-05-12 00:58:00	8630330696303481909	1.00000	11.53045	6.94723	11.94563	12.30182	10.68714	11.35872	8.54644	54.46172	0.00592	42.47966	0.73284	46.31767	33.23382	60.81216	26.72539	16.86173	84.88248	0.68187	58.82170	29.58834
2018-05-12 00:59:00	359043379931766445	1.00000	13.28127	10.34592	12.31394	12.74372	16.40372	16.21006	8.59289	54.23144	0.21071	70.79022	18.32744	83.15750	66.00458	7.73656	18.11580	54.67773	89.72498	95.16101	53.52918	97.01989
2018-05-12 01:00:00	863033069630348826	1.00000	7.94347	10.05706	9.37938	14.68465	12.43644	11.90860	10.92590	70.05967	0.20712	50.03109	36.99382	59.35351	45.14648	85.40955	88.40756	66.77147	61.30943	8.13207	77.64079	16.86330
2018-05-12 01:01:00	8630330696303481321	1.00000	8.28918	11.90155	6.62746	11.75133	9.34664	12.14000	10.05229	48.23962	0.05543	53.32154	94.83940	15.42254	29.39514	34.45749	82.77968	54.05309	79.73905	19.44342	66.41926	1.80899
2018-05-12 01:02:00	8630330696303482063	1.00000	11.17048	14.15417	10.59473	12.95651	10.35255	17.49577	13.05486	55.72671	0.00042	38.90503	82.12428	80.66762	61.16137	81.96639	18.99947	19.27070	2.90929	88.81967	2.07746	4.36451
2018-05-12 01:03:00	359043379931766643	0.00000	16.90405	9.31357	15.75196	8.87633	13.29932	12.08735	14.55321	36.74810	0.00129	37.91825	97.38418	84.50160	93.57654	71.96877	82.98550	93.08745	73.31796	14.31449	84.03899	56.78862
